date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:35:24	92205/92205	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v10/functional/advertiser-api/share-of-voice.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v10/functional/advertiser-api/share-of-voice.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:24	98559/98559	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v10/functional/retailer-api/price-star-boundaries.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v10/functional/retailer-api/price-star-boundaries.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:24	92799/92799	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v10/functional/retailer-api/customer-invoices.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v10/functional/retailer-api/customer-invoices.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:25	86875/86875	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v10/functional/shared-api/process-status.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v10/functional/shared-api/process-status.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:25	103780/103780	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/releasenotes.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/releasenotes.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:25	85145/85145	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/advertiser-api/aapi-overview.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/advertiser-api/aapi-overview.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:25	86548/86548	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/advertiser-api/adgroups.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/advertiser-api/adgroups.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:25	82440/82440	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/advertiser-api/assortments.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/advertiser-api/assortments.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:26	102174/102174	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/advertiser-api/campaigns.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/advertiser-api/campaigns.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:26	86357/86357	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/advertiser-api/keywords.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/advertiser-api/keywords.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:26	84796/84796	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/advertiser-api/negative-keywords.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/advertiser-api/negative-keywords.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:26	92726/92726	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/advertiser-api/reporting.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/advertiser-api/reporting.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:27	85562/85562	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/advertiser-api/target-products.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/advertiser-api/target-products.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:27	88641/88641	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/billing-information.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/billing-information.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:27	85137/85137	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/commissions.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/commissions.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:27	85168/85168	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/fulfilment-by-bol.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/fulfilment-by-bol.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:27	105754/105754	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/inventory-shipments-fbb.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/inventory-shipments-fbb.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:28	116092/116092	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/invoices.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/invoices.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:28	113388/113388	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/offers.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/offers.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:28	89713/89713	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/offers-process.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/offers-process.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:28	105468/105468	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/offers-not-publishable-reasons.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/offers-not-publishable-reasons.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:29	91160/91160	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/unpublished-offers-report.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/unpublished-offers-report.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:29	88201/88201	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/offers-insights-and-sales-forecast.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/offers-insights-and-sales-forecast.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:29	134201/134201	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/orders-shipments.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/orders-shipments.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:29	94077/94077	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/orders-best-practices.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/orders-best-practices.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:29	87727/87727	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/partner-performance-indicators.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/partner-performance-indicators.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:30	119309/119309	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/product-content-api.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/product-content-api.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:30	89392/89392	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/catalog-product-content-api.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/catalog-product-content-api.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:30	86254/86254	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/product-chunk-recommendations.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/product-chunk-recommendations.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:30	91125/91125	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/product-families.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/product-families.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:31	111799/111799	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/productcontent-uploadreport-substatuses-and-descriptions.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/productcontent-uploadreport-substatuses-and-descriptions.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:31	92425/92425	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/promotions-api.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/promotions-api.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:31	98116/98116	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/returns.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/returns.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:31	85864/85864	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/search-terms.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/search-terms.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:31	99297/99297	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/shipping-labels.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/shipping-labels.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:32	108287/108287	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/subscriptions.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/subscriptions.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:32	105993/105993	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/verzenden-via-bol.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/retailer-api/verzenden-via-bol.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:32	86270/86270	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v8/functional/shared-api/process-status.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v8/functional/shared-api/process-status.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:32	104139/104139	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/releasenotes.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/releasenotes.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:33	116221/116221	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/advertiser-api/advertising-api.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/advertiser-api/advertising-api.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:33	88893/88893	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/billing-information.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/billing-information.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:33	85385/85385	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/commissions.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/commissions.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:33	85506/85506	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/fulfilment-by-bol.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/fulfilment-by-bol.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:33	103548/103548	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/inventory-shipments-fbb.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/inventory-shipments-fbb.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:34	105927/105927	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/invoices.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/invoices.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:34	113636/113636	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/offers.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/offers.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:34	90023/90023	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/offers-process.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/offers-process.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:34	105752/105752	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/offers-not-publishable-reasons.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/offers-not-publishable-reasons.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:34	88459/88459	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/offers-insights-and-sales-forecast.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/offers-insights-and-sales-forecast.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:35	128370/128370	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/orders-shipments.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/orders-shipments.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:35	89375/89375	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/orders-best-practices.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/orders-best-practices.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:35	87975/87975	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/partner-performance-indicators.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/partner-performance-indicators.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:35	119530/119530	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/product-content-api.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/product-content-api.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:35	91373/91373	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/product-families.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/product-families.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:36	112632/112632	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/productcontent-uploadreport-substatuses-and-descriptions.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/productcontent-uploadreport-substatuses-and-descriptions.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:36	92673/92673	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/promotions-api.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/promotions-api.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:36	98364/98364	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/returns.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/returns.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:36	86112/86112	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/search-terms.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/search-terms.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:36	99544/99544	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/shipping-labels.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/shipping-labels.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:37	108449/108449	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/subscriptions.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/subscriptions.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
17:35:37	104589/104589	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2014:51:28%20GMT	https://api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/verzenden-via-bol.html	E:/AI/AutoGPT%200.2.0/Auto-GPT/auto_gpt_workspace/bol-api-pages/Bol.com%20API/api.bol.com/retailer/public/Retailer-API/v7/functional/retailer-api/verzenden-via-bol.html	(from https://api.bol.com/retailer/public/Retailer-API/index.html)
